Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Squat (Barbell)",1,245.00000000000003,5,0,0,"","",
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Squat (Barbell)",2,245.00000000000003,5,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Squat (Barbell)",3,245.00000000000003,5,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Squat (Barbell)",4,245.00000000000003,5,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Squat (Barbell)",5,245.00000000000003,5,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Bench Press (Barbell)",1,160.0,5,0,0,"",,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Bench Press (Barbell)",2,160.0,5,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Bench Press (Barbell)",3,160.0,5,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Bench Press (Barbell)",4,160.0,5,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Bench Press (Barbell)",5,160.0,4,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Incline Bench Press (Dumbbell)",1,40.0,8,0,0,"",,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Incline Bench Press (Dumbbell)",2,40.0,8,0,0,,,
2021-10-20 16:27:19,"Squat Bench",1h 48m,"Incline Bench Press (Dumbbell)",3,40.0,6,0,0,,,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Deadlift (Barbell)",1,275.0,3,0,0,"","",
2021-10-22 16:36:23,"Afternoon Workout",55m,"Deadlift (Barbell)",2,305.0,1,0,0,,,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Deadlift (Barbell)",3,325.0,1,0,0,,,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Deadlift (Barbell)",4,305.0,3,0,0,,,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Deadlift (Barbell)",5,305.0,3,0,0,,,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Deadlift (Barbell)",6,305.0,4,0,0,,,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Bent Over Row (Barbell)",1,115.0,8,0,0,"",,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Bent Over Row (Barbell)",2,135.0,8,0,0,,,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Bent Over Row (Barbell)",3,115.0,8,0,0,,,
2021-10-22 16:36:23,"Afternoon Workout",55m,"Bent Over Row (Barbell)",4,115.0,8,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Squat (Barbell)",1,255.0,5,0,0,"","",
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Squat (Barbell)",2,255.0,5,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Squat (Barbell)",3,255.0,5,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Squat (Barbell)",4,255.0,5,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Squat (Barbell)",5,255.0,5,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Overhead Press (Barbell)",1,115.0,5,0,0,"",,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Overhead Press (Barbell)",2,115.0,5,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Overhead Press (Barbell)",3,115.0,5,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Overhead Press (Barbell)",4,115.0,5,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Overhead Press (Barbell)",5,115.0,5,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Lying Overhead Extension",1,55.0,8,0,0,"",,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Lying Overhead Extension",2,55.0,8,0,0,,,
2021-10-25 14:28:31,"Afternoon Workout",1h 22m,"Lying Overhead Extension",3,55.0,8,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Deadlift (Barbell)",1,275.0,3,0,0,"","",
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Deadlift (Barbell)",2,305.0,1,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Deadlift (Barbell)",3,335.0,1,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Deadlift (Barbell)",4,305.0,3,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Deadlift (Barbell)",5,305.0,3,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Deadlift (Barbell)",6,305.0,5,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Glute Ham Raise",1,0,12,0,0,"",,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Glute Ham Raise",2,0,12,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Glute Ham Raise",3,0,12,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Glute Ham Raise",4,0,12,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Bicep Curl (Dumbbell)",1,40.0,5,0,0,"",,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Bicep Curl (Dumbbell)",2,40.0,5,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Bicep Curl (Dumbbell)",3,40.0,5,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Pull Up (Assisted)",1,60.0,6,0,0,"",,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Pull Up (Assisted)",2,60.0,4,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Face Pull (Cable)",1,20.0,15,0,0,"",,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Face Pull (Cable)",2,20.0,15,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Face Pull (Cable)",3,20.0,15,0,0,,,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Kettlebell Hold (40 Kg, R)",1,0,0,0,54,"",,
2021-10-27 16:52:34,"Afternoon Workout",1h 12m,"Kettlebell Hold (40 Kg, L)",1,0,0,0,54,"",,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Squat (Barbell)",1,265.0,5,0,0,"","",
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Squat (Barbell)",2,265.0,5,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Squat (Barbell)",3,265.0,5,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Squat (Barbell)",4,265.0,5,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Squat (Barbell)",5,265.0,5,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Bench Press (Barbell)",1,160.0,5,0,0,"",,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Bench Press (Barbell)",2,160.0,5,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Bench Press (Barbell)",3,160.0,5,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Bench Press (Barbell)",4,160.0,5,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Bench Press (Barbell)",5,160.0,5,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Incline Bench Press (Dumbbell)",1,40.0,8,0,0,"",,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Incline Bench Press (Dumbbell)",2,40.0,8,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Incline Bench Press (Dumbbell)",3,40.0,11,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Lateral Raise (Dumbbell)",1,12.0,8,0,0,"",,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Lateral Raise (Dumbbell)",2,12.0,8,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Lateral Raise (Dumbbell)",3,12.0,8,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Bicep Curl (Dumbbell)",1,40.0,6,0,0,"",,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Bicep Curl (Dumbbell)",2,40.0,6,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Lying Overhead Extension",1,74.99999999999999,7,0,0,"",,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Lying Overhead Extension",2,74.99999999999999,7,0,0,,,
2021-10-29 16:27:16,"Squat Bench",1h 48m,"Lying Overhead Extension",3,74.99999999999999,5,0,0,,,
2021-11-03 15:26:30,"Afternoon Workout",2h 32m,"Deadlift (Barbell)",1,275.0,3,0,0,"","",
2021-11-03 15:26:30,"Afternoon Workout",2h 32m,"Deadlift (Barbell)",2,315.0,1,0,0,,,
2021-11-03 15:26:30,"Afternoon Workout",2h 32m,"Deadlift (Barbell)",3,345.0,1,0,0,,,
2021-11-03 15:26:30,"Afternoon Workout",2h 32m,"Deadlift (Barbell)",4,315.0,3,0,0,,,
2021-11-03 15:26:30,"Afternoon Workout",37m,"Deadlift (Barbell)",1,275.0,3,0,0,"","",
2021-11-03 15:26:30,"Afternoon Workout",37m,"Deadlift (Barbell)",2,315.0,1,0,0,,,
2021-11-03 15:26:30,"Afternoon Workout",37m,"Deadlift (Barbell)",3,345.0,1,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Squat (Barbell)",1,255.0,5,0,0,"","",
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Squat (Barbell)",2,255.0,5,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Squat (Barbell)",3,255.0,5,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Squat (Barbell)",4,255.0,5,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Squat (Barbell)",5,255.0,8,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Bench Press (Barbell)",1,165.0,5,0,0,"",,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Bench Press (Barbell)",2,165.0,5,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Bench Press (Barbell)",3,165.0,5,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Bench Press (Barbell)",4,165.0,5,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Bench Press (Barbell)",5,165.0,6,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Overhead Press (Barbell)",1,65.0,8,0,0,"Red bands",,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Overhead Press (Barbell)",2,65.0,7,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Overhead Press (Barbell)",3,65.0,5,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Curl Press",1,35.0,7,0,0,"",,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Curl Press",2,35.0,5,0,0,,,
2021-11-05 15:58:48,"Afternoon Workout",1h 42m,"Lateral Raise (Dumbbell)",1,12.0,10,0,0,"",,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Push Up",1,0,15,0,0,"","",
2021-11-09 17:48:17,"Calisthenics #1",51m,"Push Up",2,0,15,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Push Up",3,0,15,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Push Up",4,0,15,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Push Up",5,0,15,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Pull Up",1,0,4,0,0,"",,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Pull Up",2,0,4,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Pull Up",3,0,4,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Pull Up",4,0,4,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Pull Up",5,0,4,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Crunch",1,0.0,15,0,0,"",,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Crunch",2,0,15,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Crunch",3,0.0,15,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Crunch",4,0,15,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Crunch",5,0,15,0,0,,,
2021-11-09 17:48:17,"Calisthenics #1",51m,"Plank",1,0,0,0,60,"",,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Push Up",1,0,17,0,0,"","",
2021-11-11 20:31:33,"Calisthenics #1",39m,"Push Up",2,0,17,0,0,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Push Up",3,0,17,0,0,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Push Up",4,0,17,0,0,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Push Up",5,0,17,0,0,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Pull Up",1,0,4,0,0,"",,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Pull Up",2,0,4,0,0,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Pull Up",3,0,4,0,0,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Pull Up",4,0,4,0,0,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Pull Up",5,0,5,0,0,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Plank",1,0,0,0,60,"",,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Plank",2,0,0,0,60,,,
2021-11-11 20:31:33,"Calisthenics #1",39m,"Plank",3,0,0,0,60,,,
2021-11-16 19:00:58,"Evening Workout",51m,"Squat (Barbell)",1,225.0,5,0,0,"","",
2021-11-16 19:00:58,"Evening Workout",51m,"Squat (Barbell)",2,225.0,5,0,0,,,
2021-11-16 19:00:58,"Evening Workout",51m,"Squat (Barbell)",3,225.0,5,0,0,,,
2021-11-16 19:00:58,"Evening Workout",51m,"Squat (Barbell)",4,225.0,5,0,0,,,
2021-11-16 19:00:58,"Evening Workout",51m,"Squat (Barbell)",5,225.0,5,0,0,,,
2021-11-16 19:00:58,"Evening Workout",51m,"Overhead Press (Barbell)",1,105.0,5,0,0,"",,
2021-11-16 19:00:58,"Evening Workout",51m,"Overhead Press (Barbell)",2,105.0,5,0,0,,,
2021-11-16 19:00:58,"Evening Workout",51m,"Overhead Press (Barbell)",3,105.0,5,0,0,,,
2021-11-16 19:00:58,"Evening Workout",51m,"Overhead Press (Barbell)",4,105.0,5,0,0,,,
2021-11-16 19:00:58,"Evening Workout",51m,"Overhead Press (Barbell)",5,105.0,8,0,0,,,
2021-11-25 07:56:40,"Morning Workout",44m,"Deadlift (Barbell)",1,275.0,2,0,0,"","",
2021-11-25 07:56:40,"Morning Workout",44m,"Deadlift (Barbell)",2,315.0,1,0,0,,,
2021-11-25 07:56:40,"Morning Workout",44m,"Iso-Lateral Row (Machine)",1,70.0,8,0,0,"",,
2021-11-25 07:56:40,"Morning Workout",44m,"Iso-Lateral Row (Machine)",2,70.0,12,0,0,,,
2021-11-25 07:56:40,"Morning Workout",44m,"Iso-Lateral Row (Machine)",3,70.0,12,0,0,,,
2021-11-25 07:56:40,"Morning Workout",44m,"Pull Up",1,0,4,0,0,"",,
2021-11-25 07:56:40,"Morning Workout",44m,"Pull Up",2,0,4,0,0,,,
2021-11-25 07:56:40,"Morning Workout",44m,"Pull Up",3,0,4,0,0,,,
2021-11-25 07:56:40,"Morning Workout",44m,"Pull Up",4,0,3,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Bench Press (Barbell)",1,165.0,5,0,0,"","",
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Bench Press (Barbell)",2,165.0,5,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Bench Press (Barbell)",3,165.0,5,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Bench Press (Barbell)",4,165.0,5,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Bench Press (Barbell)",5,165.0,5,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Overhead Press (Barbell)",1,105.0,5,0,0,"",,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Overhead Press (Barbell)",2,105.0,5,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Overhead Press (Barbell)",3,105.0,5,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Overhead Press (Barbell)",4,105.0,5,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Overhead Press (Barbell)",5,105.0,7,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Lying Overhead Extension",1,70.0,8,0,0,"",,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Lying Overhead Extension",2,70.0,8,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Lying Overhead Extension",3,70.0,8,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Lateral Raise (Dumbbell)",1,15.0,10,0,0,"",,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Lateral Raise (Dumbbell)",2,15.0,10,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Lateral Raise (Dumbbell)",3,15.0,10,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Face Pull (Cable)",1,25.0,15,0,0,"",,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Face Pull (Cable)",2,20.0,15,0,0,,,
2021-11-26 10:35:31,"Midday Workout",1h 28m,"Face Pull (Cable)",3,20.0,15,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Leg Press",1,270.0,5,0,0,"","",
2021-11-27 13:57:38,"Afternoon Workout",55m,"Leg Press",2,320.0,5,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Leg Press",3,320.0,5,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Leg Press",4,320.0,5,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Leg Press",5,320.0,5,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Leg Press",6,320.0,5,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"T Bar Row",1,90.0,8,0,0,"",,
2021-11-27 13:57:38,"Afternoon Workout",55m,"T Bar Row",2,90.0,8,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Back Extension",1,50.0,10,0,0,"",,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Back Extension",2,50.0,10,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Back Extension",3,50.0,10,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Back Extension",4,25.0,14,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Pull Up",1,0,4,0,0,"",,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Pull Up",2,0,4,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Bicep Curl (Dumbbell)",1,40.0,6,0,0,"",,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Bicep Curl (Dumbbell)",2,35.0,8,0,0,,,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Iso-Lateral Row (Machine)",1,90.0,8,0,0,"",,
2021-11-27 13:57:38,"Afternoon Workout",55m,"Iso-Lateral Row (Machine)",2,90.0,8,0,0,,,
2021-11-30 15:40:02,"Evening Workout",26m,"Bench Press (Barbell)",1,170.0,5,0,0,"","",
2021-11-30 15:40:02,"Evening Workout",26m,"Bench Press (Barbell)",2,170.0,5,0,0,,,
2021-11-30 15:40:02,"Evening Workout",26m,"Bench Press (Barbell)",3,170.0,5,0,0,,,
2021-11-30 15:40:02,"Evening Workout",26m,"Bench Press (Barbell)",4,170.0,5,0,0,,,
2021-11-30 15:40:02,"Evening Workout",26m,"Bench Press (Barbell)",5,170.0,5,0,0,,,
2021-11-30 15:40:02,"Evening Workout",26m,"Chin Up",1,0,7,0,0,"",,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Squat (Barbell)",1,245.00000000000003,5,0,0,"","",
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Squat (Barbell)",2,245.00000000000003,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Squat (Barbell)",3,245.00000000000003,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Squat (Barbell)",4,245.00000000000003,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Squat (Barbell)",5,245.00000000000003,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Deadlift (Barbell)",1,225.0,5,0,0,"",,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Deadlift (Barbell)",2,225.0,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Deadlift (Barbell)",3,225.0,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Overhead Press (Barbell)",1,120.0,5,0,0,"",,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Overhead Press (Barbell)",2,120.0,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Overhead Press (Barbell)",3,120.0,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Overhead Press (Barbell)",4,120.0,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Overhead Press (Barbell)",5,120.0,5,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Reverse Hyperextension",1,50.0,8,0,0,"",,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Reverse Hyperextension",2,50.0,8,0,0,,,
2021-12-04 16:56:08,"Afternoon Workout",1h 42m,"Reverse Hyperextension",3,50.0,8,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Bench Press (Barbell)",1,175.0,5,0,0,"","",
2021-12-06 16:40:46,"Afternoon Workout",35m,"Bench Press (Barbell)",2,175.0,5,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Bench Press (Barbell)",3,175.0,5,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Bench Press (Barbell)",4,175.0,5,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Bench Press (Barbell)",5,175.0,5,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Triceps Extension",1,35.0,10,0,0,"",,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Triceps Extension",2,35.0,12,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Triceps Extension",3,35.0,15,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Pull Up",1,0,3,0,0,"",,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Pull Up",2,0,4,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Pull Up",3,0,4,0,0,,,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Cable Crossover",1,25.0,8,0,0,"",,
2021-12-06 16:40:46,"Afternoon Workout",35m,"Cable Crossover",2,25.0,10,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Squat (Barbell)",1,255.0,5,0,0,"","",
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Squat (Barbell)",2,255.0,5,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Squat (Barbell)",3,255.0,5,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Squat (Barbell)",4,255.0,5,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Squat (Barbell)",5,255.0,6,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Deadlift (Barbell)",1,225.0,1,0,0,"",,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Deadlift (Barbell)",2,275.0,1,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Deadlift (Barbell)",3,315.0,1,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Deadlift (Barbell)",4,245.00000000000003,5,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Glute Ham Raise",1,0,12,0,0,"",,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Glute Ham Raise",2,0,12,0,0,,,
2021-12-13 18:27:12,"Evening Workout",1h 20m,"Glute Ham Raise",3,0,12,0,0,,,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Squat (Barbell)",1,265.0,5,0,0,"","",
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Squat (Barbell)",2,265.0,5,0,0,,,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Squat (Barbell)",3,265.0,5,0,0,,,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Squat (Barbell)",4,265.0,5,0,0,,,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Squat (Barbell)",5,265.0,5,0,0,,,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Overhead Press (Barbell)",1,125.0,5,0,0,"",,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Overhead Press (Barbell)",2,125.0,5,0,0,,,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Overhead Press (Barbell)",3,125.0,5,0,0,,,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Overhead Press (Barbell)",4,125.0,5,0,0,,,
2021-12-15 16:25:37,"Squat Bench",1h 23m,"Overhead Press (Barbell)",5,125.0,5,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Squat (Barbell)",1,275.0,5,0,0,"","",
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Squat (Barbell)",2,275.0,5,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Squat (Barbell)",3,275.0,5,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Deadlift (Barbell)",1,225.0,1,0,0,"",,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Deadlift (Barbell)",2,275.0,1,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Deadlift (Barbell)",3,315.0,1,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Deadlift (Barbell)",4,350.0,0,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Deadlift (Barbell)",5,275.0,5,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Bench Press (Barbell)",1,180.0,5,0,0,"",,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Bench Press (Barbell)",2,180.0,5,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Bench Press (Barbell)",3,180.0,5,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Bench Press (Barbell)",4,180.0,5,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Bench Press (Barbell)",5,180.0,5,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Pull Up",1,0,5,0,0,"",,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Pull Up",2,0.0,4,0,0,,,
2021-12-18 14:29:57,"Afternoon Workout",2h 8m,"Pull Up",3,0.0,2,0,0,,,
